0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:22 +0900] "GET /Nexon/js/main.js HTTP/1.1" 200 314
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:22 +0900] "GET /Nexon/js/banner.js HTTP/1.1" 200 2985
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/main_logo.png HTTP/1.1" 200 14352
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/close.png HTTP/1.1" 200 2377
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/list_icon.png HTTP/1.1" 200 4752
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/game_1.png HTTP/1.1" 200 81828
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/game_2.png HTTP/1.1" 200 207877
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/game_3.png HTTP/1.1" 200 163456
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/mobile_game_1.png HTTP/1.1" 200 231161
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/mobile_game_2.png HTTP/1.1" 200 181470
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/mobile_game_3.png HTTP/1.1" 200 208802
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/other_login_btn_1.png HTTP/1.1" 200 1398
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/other_login_btn_2.png HTTP/1.1" 200 975
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/other_login_btn_3.png HTTP/1.1" 200 1043
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/other_login_btn_4.png HTTP/1.1" 200 891
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/footer_logo.PNG HTTP/1.1" 200 2616
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/prev_icon.png HTTP/1.1" 200 887
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/next_icon.png HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:23 +0900] "GET /Nexon/images/pause_icon.png HTTP/1.1" 200 605
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:24 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:24 +0900] "GET /Nexon/images/start_icon.png HTTP/1.1" 200 578
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/join/join.jsp HTTP/1.1" 200 2516
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/css/join.css HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/join_logo.PNG HTTP/1.1" 200 2563
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/google_join.PNG HTTP/1.1" 200 3453
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/join_way.PNG HTTP/1.1" 200 10319
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/facebook_join.PNG HTTP/1.1" 200 3502
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/email_join.PNG HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/apple_join.PNG HTTP/1.1" 200 3032
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:25 +0900] "GET /Nexon/images/naver_join.PNG HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:26 +0900] "GET /Nexon/join/agree.jsp HTTP/1.1" 200 7544
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:26 +0900] "GET /Nexon/js/agree.js HTTP/1.1" 200 2090
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:26 +0900] "GET /Nexon/css/agree.css HTTP/1.1" 200 8315
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:28 +0900] "POST /Nexon/nexon.gd?type=joinForm HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:28 +0900] "GET /Nexon/css/register.css HTTP/1.1" 200 5034
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:28 +0900] "GET /Nexon/js/jquery.mousewheel.min.js HTTP/1.1" 200 2771
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:28 +0900] "GET /Nexon/js/register.js HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:29 +0900] "GET /Nexon%20/login/idCheckForm.jsp HTTP/1.1" 404 1153
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:54 +0900] "POST /Nexon/nexon.gd?type=joinForm HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:54 +0900] "GET /Nexon/js/register.js HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:49:55 +0900] "GET /Nexon/login/idCheckForm.jsp HTTP/1.1" 404 1150
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:04 +0900] "POST /Nexon/nexon.gd?type=joinForm HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:04 +0900] "GET /Nexon/js/register.js HTTP/1.1" 200 9258
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:05 +0900] "GET /Nexon/join/idCheckForm.jsp HTTP/1.1" 200 758
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:05 +0900] "GET /Nexon/css/CheckForm.css HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:48 +0900] "POST /Nexon/nexon.gd?type=joinForm HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:48 +0900] "GET /Nexon/js/register.js HTTP/1.1" 200 9283
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:50:53 +0900] "GET /Nexon/join/emailCheckForm.jsp HTTP/1.1" 200 811
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:24 +0900] "GET /Nexon/login/login.jsp HTTP/1.1" 200 12209
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/css/login.css HTTP/1.1" 200 9348
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/js/login.js HTTP/1.1" 200 3626
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/images/facebook_btn.png HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/images/google_btn.PNG HTTP/1.1" 200 4394
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/images/naver_btn.PNG HTTP/1.1" 200 2938
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:25 +0900] "GET /Nexon/images/apple_btn.PNG HTTP/1.1" 200 3517
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:26 +0900] "GET /Nexon/login/pwd_find.jsp HTTP/1.1" 200 12455
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:26 +0900] "GET /Nexon/css/pwd_find.css HTTP/1.1" 200 11713
0:0:0:0:0:0:0:1 - - [07/Aug/2020:10:51:26 +0900] "GET /Nexon/js/pwd_find.js HTTP/1.1" 200 9080
